Little Mosque on the Prairie,"A satirical view at a Muslim community living in Mercy, Saskatchewan, Canada."
Quack Pack,"The misadventures of Donald Duck and his rebellious teenage nephews with attitude, Huey, Dewey, and Louie."
Coming Home,"Drama series about the Dunbar and Carey-Lewis families, before during and after WW2."
Congorilla,The Johnsons in the first talking African jungle movie play jazz records in between filming animal sequences. Two rhinos charging towards the camera is the highlight. Thousands of flamingos and pygmy life are also included.
I Am Trying to Break Your Heart,"First-time filmmaker and award-winning photographer Sam Jones documents the recording of Wilco's album, ""Yankee Hotel Foxtrot."""
The Women of Charmed,"A look at the story behind the set of the popular tv series ""Charmed"", features interview with the cast and crew, at look at the special effects."
Masters of Horror,"Anchor Bay has amassed some of the greatest horror film writers and directors to bring to you the anthology series, ""Masters of Horror"". For the first time, the foremost names in the horror..."
The Company,"Real-life figures from the Cold War-era mix with a fictional story based on a group of C.I.A. operatives and their counterparts in the K.G.B., MI6, and the Mossad."
"Auf Wiedersehen, Pet",Seven British construction workers escape Britain's ever growing dole queues and travel to Germany to work on a site in Düsseldorf. We follow their trials and tribulations of working away from home and away from the women they left behind.
Mabel at the Wheel,"Charlie, competing with his rival's race car, offers Mabel a ride on his motorcycle but drops her in a puddle. He next joins some dubious characters in abduction of his rival just before ..."
Homefront,"World War II is over and the boys from the town of River Run, Ohio, are coming home. It seems that life is slowly going back to normal, but war has changed everything and they will never be the same again."
Metallica: Cunning Stunts,"The Metallica boys' trip to Texas is long and heavy, jam packed with thrash hits and a never before (at the time) heard song, Fuel."
Colditz,The prisoners in Colditz Castle make many attempts to escape captivity from the arrival of the first British prisoners after Dunkirk in 1940 until the liberation of the castle by the ...
Tucker,"Tucker Pierce is an all-American kid who's keeping his chin up and his hormones down in a world that tries - but can't - push him around. As he and his mom try to make it on their own, ..."
Big Brother,"A group of everyday, run of the mill Australians placed in a house (located at Dreamworld in sunny Queensland's Gold Coast) surrounded by cameras and microphones for 3 months to compete for a $250 000 cash prize"
"The Lion, the Witch and the Wardrobe","Four kids travel to the magical land of Narnia where they must battle an evil queen with the direction of the lion, Aslan."
I Love New York,The show is a contest between twenty men to compete for New York's heart. In the end she will find her true love.
According to Jim,"A television show centered around a macho everyman, his loving wife, and their three precocious children."
Spooks,"The missions of MI-5, the UK's domestic intelligence organization."
Semi-Homemade Cooking with Sandra Lee,"In Semi-Homemade with Sandra Lee, she shares techniques for combining fresh ingredients with store-bought items. The result? Mouthwatering meals and desserts, prepared in minutes, that taste like they were made from scratch."
I Love the '80s,"A humorous, year by year look through the decade that saw hair size become a statement, ratty clothes become cool, and music about breaking up become mainstream. Comprised of segments ..."
The Voyage of the Mimi,The Voyage of the Mimi is a thirteen-episode American educational television program depicting the crew of the Mimi exploring the ocean and taking a census of humpback whales. Ben Affleck starred in the series.
Highlander: The Raven,A female Immortal and thief tries to redeem herself with the help of an ex-cop.
No Nukes,"A live concert film documenting the September 1979 ""No Nukes"" concert at Madison Square Garden. Includes performances by Jackson Browne, Graham Nash, Bonnie Raitt, The Doobie Brothers and Bruce Springsteen."
Why Dogs Smile & Chimpanzees Cry,"Is it human conceit to attribute emotions to animal actions, or are emotions basic to life on earth? Wildlife filmmakers and scientists make a convincing argument for the latter in this gripping film."
Islam: What the West Needs to Know,"An examination of Islam, violence, and the fate of the non-Muslim world."
Robotboy,"Robotboy is a cute, cutting-edge, butt-kicking battle-robot, who dreams of becoming a real boy. Created by world-renowned scientist Professor Moshimo, Robotboy has the ability to ..."
The Trouble with Tracy,A young woman lives with her frustrated husband in 1960s Toronto.
Hillside,"'Fifteen' follows the students of fictional Hillside School and dealt with a variety of issues including dating, divorce, alcohol abuse, and friendship. The show played heavily into ..."
Estrellas de La Línea,"A documentary on Guatemalan sex workers who formed a soccer team in 2004 and joined their local five-a-side league. The league's organizer expelled them when their profession was revealed, bringing about a media frenzy."
Spider-Man,"In this game loosely based on the film, Spider-Man is on a mission to fight evil in the forms of the villains Shocker, Vulture, Scorpion, and the Green Goblin."
The Line of Beauty,"A young man becomes attached to a family that's not his own, and casts himself into the life of plentiful riches and gay love affairs for which he seems destined."
Wife Swap,"During the first week of this reality series, the new wife must adhere to exactly the same rules and lifestyle of the wife she is replacing. Each wife leaves behind a house manual which ..."
EPCOT Center: The Opening Celebration,"Danny Kaye tours EPCOT Centre, literally singing its praises in Future World and the World Showcase. He meets celebrities and park characters like Dreamfinder and Figment, and speaks with ..."
Heil Honey I'm Home!,"In Berlin, 1938, Adolf Hitler and Eva Braun have a love-hate relationship with their Jewish neighbours in this bizarre spoof of 'fifties American sitcoms."
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",The investigation of a kidnapping leads Gabriel Knight (Tim Curry) to the French village of Rennes-Le-Chateau where a dark and sinister mystery lies ready to be solved.
Hoshi no Kirby,"Kirby crashes onto Planet Popstar and befriends the villagers that live In Cappytown. Unfortunately, King Dedede, the greedy ruler and Escargon, his assistant, aren't happy with that and do whatever they can to drive him out."
Disorderly Conduct,"Shows outrageous video footage from high speed chases, car crashes, drug busts, etc. Recordings are from police/news helicopters, security cameras, and police car dashboards."
Touching Evil,"Returning from a year-long psychological leave of absence after surviving a gunshot wound to the head, a detective is assigned to the F.B.I.'s new Organized and Serial Crime Unit (O.S.C.U.)..."
